Controlled_devices(W),Scope(reporting_type),PM_Setting(min),ComputerDeltaPower(W),Intervention_Setting (min),AVG_Idle_Percent,STDEV_Idle_Percent,AVGtotal_day idle percent,STDEV_total_day idle percent,AVGruntimesavedperday,STDEV_runtimesavedperday,AVGtotaldaysEstimate,STDEV_totaldaysEstimate,TotalRecordsProcessed
No Controlled Devices
0,Weekdays,Wildtype,50,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,2752.908276909489,1656.5030449547526,137.64541420163744,82.82515259389207,118
0,Weekdays,Wildtype,50,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,2303.3096301878913,1462.0923566100355,115.16548131134803,73.104617200951,118
0,Weekdays,Wildtype,50,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,1935.5831131025896,1280.7975933352993,96.7791555420322,64.03987922298514,118
0,Weekdays,Wildtype,50,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,1609.563998917402,1110.4110757347526,80.47820021338381,55.52055431133,118
0,Weekdays,Wildtype,50,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,1306.9154873864125,955.5343804816081,65.3457744424626,47.776719436259626,118
0,Weekdays,5,50,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,50,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,131.17127153428933,65.73387991580577,6.558563615305949,3.2866940054267313,118
0,Weekdays,10,50,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,50,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,145.98957992812333,72.2761046730759,7.299479021738141,3.613805214439298,118
0,Weekdays,15,50,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,72.99478996406167,36.13805233653795,3.6497395108690704,1.806902607219649,118
0,Weekdays,15,50,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,50,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,283.53684280080313,147.12411237794046,14.176842148778801,7.356205676311268,118
0,Weekdays,30,50,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,226.82947438046082,117.6992908209803,11.341473651765767,5.884964448956831,118
0,Weekdays,30,50,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,170.1221057802944,88.2744663099019,8.506105266006315,4.413723364573909,118
0,Weekdays,30,50,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,113.41473719023041,58.84964541049015,5.670736825882884,2.9424822244784155,118
0,Weekdays,30,50,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,56.707368595115206,29.424822705245074,2.835368412941442,1.4712411122392077,118
0,Weekdays,30,50,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,50,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,60,50,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,478.81653767925195,253.51237809935918,23.94082706333217,12.675618950525314,118
0,Weekdays,60,50,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,435.2877629651862,230.46579820554817,21.764388208672152,11.52329000859661,118
0,Weekdays,60,50,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,391.7589871681343,207.4192181075333,19.587949334817417,10.370960957611828,118
0,Weekdays,60,50,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,348.23021133875443,184.37264013754577,17.41151055643114,9.218631923949818,118
0,Weekdays,60,50,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,304.7014331817627,161.3260584588629,15.235071617667957,8.066302872546352,118
0,Weekdays,60,50,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,261.1726575948424,138.2794789640001,13.058632908988807,6.913973994149851,118
0,Weekdays,60,50,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,217.6438814825931,115.23289910277408,10.882194104336076,5.761645004298305,118
0,Weekdays,60,50,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,174.11510566937721,92.18632006877289,8.70575527821557,4.609315961974909,118
0,Weekdays,60,50,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,130.5863287974212,69.13973948200005,6.529316454494404,3.4569869970749254,118
0,Weekdays,60,50,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,87.05755283468861,46.09316003438644,4.352877639107785,2.3046579809874546,118
0,Weekdays,60,50,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,43.528776417344304,23.04658001719322,2.1764388195538924,1.1523289904937273,118
0,Weekdays,60,50,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,60,50,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,60,50,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,60,50,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,60,50,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,120,50,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,744.2000149225785,423.2198055308786,37.21000055994018,21.16099008115815,118
0,Weekdays,120,50,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,711.8434869313644,404.8189396903191,35.59217442395323,20.24094711304165,118
0,Weekdays,120,50,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,679.4869694871418,386.41808221711625,33.974348339236386,19.320904038444155,118
0,Weekdays,120,50,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,647.1304453671988,368.0172183296794,32.35652224997342,18.40086101391521,118
0,Weekdays,120,50,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,614.7739203744015,349.61635842363387,30.738696129392768,17.480817827920085,118
0,Weekdays,120,50,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,582.4174014754215,331.2154985030933,29.120869910312912,16.56077477936463,118
0,Weekdays,120,50,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,550.0608802003376,312.8146379689211,27.50304381599871,15.64073173334823,118
0,Weekdays,120,50,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,517.7043559995748,294.4137762226434,25.885217811091472,14.720688792494922,118
0,Weekdays,120,50,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,485.3478345103183,276.01291463876004,24.267391629895922,13.800645691826148,118
0,Weekdays,120,50,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,452.99131173198504,257.6120540067051,22.64956554063296,12.880602635989616,118
0,Weekdays,120,50,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,420.63478725643483,239.21119108532696,21.031739470059588,11.960559594731993,118
0,Weekdays,120,50,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,388.27826607833475,220.81033106921836,19.41391330136586,11.040516540763601,118
0,Weekdays,120,50,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,120,50,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,120,50,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,120,50,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,Wildtype,100,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,3550.931561922623,1862.2568030733485,355.0931573358633,186.2256815542146,118
0,Weekdays,Wildtype,100,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,3362.7587877451365,1839.8986535168417,336.27587835288654,183.98986505768713,118
0,Weekdays,Wildtype,100,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,3261.035560543254,1819.1019440200369,326.1035549730315,181.91019408374768,118
0,Weekdays,Wildtype,100,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,3188.8051623565666,1800.8028660980963,318.8805165625477,180.08028719947035,118
0,Weekdays,Wildtype,100,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,3120.28060706888,1782.4803452014182,312.02806270465067,178.2480368048983,118
0,Weekdays,Wildtype,100,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,3058.6308296060156,1763.8027865238055,305.8630843274927,176.3802788010226,118
0,Weekdays,Wildtype,100,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,3002.254008064962,1745.2470472314449,300.22540072264877,174.5247039082812,118
0,Weekdays,Wildtype,100,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,2947.315064462565,1726.841427024047,294.73150767360704,172.68414327580368,118
0,Weekdays,Wildtype,100,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,2895.558537713552,1708.8162260617419,289.55585325875523,170.88162163482124,118
0,Weekdays,Wildtype,100,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,2846.6614020759775,1691.210529013229,284.6661414918253,169.1210544657285,118
0,Weekdays,Wildtype,100,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,2798.679347438327,1673.7813785938722,279.8679327883963,167.3781358583947,118
0,Weekdays,Wildtype,100,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,2752.908276909489,1656.5030449547526,275.2908284032749,165.65030518778414,118
0,Weekdays,Wildtype,100,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,2303.3096301878913,1462.0923566100355,230.33096262269606,146.209234401902,118
0,Weekdays,Wildtype,100,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,1935.5831131025896,1280.7975933352993,193.5583110840644,128.07975844597027,118
0,Weekdays,Wildtype,100,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,1609.563998917402,1110.4110757347526,160.95640042676763,111.04110862266,118
0,Weekdays,Wildtype,100,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,1306.9154873864125,955.5343804816081,130.6915488849252,95.55343887251925,118
0,Weekdays,5,100,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,5,100,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,131.17127153428933,65.73387991580577,13.117127230611898,6.573388010853463,118
0,Weekdays,10,100,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,10,100,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,145.98957992812333,72.2761046730759,14.598958043476282,7.227610428878596,118
0,Weekdays,15,100,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,72.99478996406167,36.13805233653795,7.299479021738141,3.613805214439298,118
0,Weekdays,15,100,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,15,100,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,283.53684280080313,147.12411237794046,28.353684297557603,14.712411352622537,118
0,Weekdays,30,100,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,226.82947438046082,117.6992908209803,22.682947303531535,11.769928897913662,118
0,Weekdays,30,100,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,170.1221057802944,88.2744663099019,17.01221053201263,8.827446729147818,118
0,Weekdays,30,100,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,113.41473719023041,58.84964541049015,11.341473651765767,5.884964448956831,118
0,Weekdays,30,100,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,56.707368595115206,29.424822705245074,5.670736825882884,2.9424822244784155,118
0,Weekdays,30,100,30,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,35,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,40,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,45,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,50,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,55,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,60,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,120,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,180,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,240,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,30,100,300,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,0.0,0.0,0.0,0.0,118
0,Weekdays,60,100,5,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,478.81653767925195,253.51237809935918,47.88165412666434,25.351237901050627,118
0,Weekdays,60,100,10,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,435.2877629651862,230.46579820554817,43.528776417344304,23.04658001719322,118
0,Weekdays,60,100,15,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,391.7589871681343,207.4192181075333,39.17589866963483,20.741921915223656,118
0,Weekdays,60,100,20,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,348.23021133875443,184.37264013754577,34.82302111286228,18.437263847899636,118
0,Weekdays,60,100,25,0.7589996330818888,0.18154465750277637,0.6224632798536223,0.29982220087326467,304.7014331817627,161.3260584588629,30.470143235335915,16.132605745092704,118
