pid,state,eventid,hashKey,submit_time,timestamp,timestampString
9991n,USER_IDLE,6,1538339781000USER_IDLE9991n,"2018-09-30 13:48:40",1538339781000,"2018-09-30 13:36:21"
9991n,USER_IDLE,8,1538340382000USER_IDLE9991n,"2018-09-30 13:48:40",1538340382000,"2018-09-30 13:46:22"
9991n,USER_IDLE,6,1538341281000USER_IDLE9991n,"2018-09-30 14:18:40",1538341281000,"2018-09-30 14:01:21"
9991n,USER_IDLE,8,1538341883000USER_IDLE9991n,"2018-09-30 14:18:40",1538341883000,"2018-09-30 14:11:23"
9991n,USER_IDLE,6,1538342782000USER_IDLE9991n,"2018-09-30 14:48:40",1538342782000,"2018-09-30 14:26:22"
9991n,USER_IDLE,8,1538343383000USER_IDLE9991n,"2018-09-30 14:48:40",1538343383000,"2018-09-30 14:36:23"
9991n,USER_IDLE,6,1538344282000USER_IDLE9991n,"2018-09-30 15:18:40",1538344282000,"2018-09-30 14:51:22"
9991n,USER_IDLE,8,1538344884000USER_IDLE9991n,"2018-09-30 15:18:40",1538344884000,"2018-09-30 15:01:24"
9991n,USER_IDLE,6,1538345783000USER_IDLE9991n,"2018-09-30 15:18:40",1538345783000,"2018-09-30 15:16:23"
9991n,USER_IDLE,8,1538346384000USER_IDLE9991n,"2018-09-30 15:48:40",1538346384000,"2018-09-30 15:26:24"
9991n,USER_IDLE,6,1538347284000USER_IDLE9991n,"2018-09-30 15:48:40",1538347284000,"2018-09-30 15:41:24"
9991n,USER_IDLE,8,1538347885000USER_IDLE9991n,"2018-09-30 16:18:40",1538347885000,"2018-09-30 15:51:25"
9991n,USER_ACTIVE,7,1538348755000USER_ACTIVE9991n,"2018-09-30 16:18:40",1538348755000,"2018-09-30 16:05:55"
9991n,USER_IDLE,15,1538348825000USER_IDLE9991n,"2018-09-30 16:18:40",1538348825000,"2018-09-30 16:07:05"
9991n,USER_IDLE,8,1538349366000USER_IDLE9991n,"2018-09-30 16:18:40",1538349366000,"2018-09-30 16:16:06"
9991n,USER_IDLE,6,1538350265000USER_IDLE9991n,"2018-09-30 16:48:40",1538350265000,"2018-09-30 16:31:05"
9991n,USER_ACTIVE,7,1538350287000USER_ACTIVE9991n,"2018-09-30 16:48:40",1538350287000,"2018-09-30 16:31:27"
9991n,USER_IDLE,15,1538350347000USER_IDLE9991n,"2018-09-30 16:48:40",1538350347000,"2018-09-30 16:32:27"
9991n,USER_IDLE,8,1538350887000USER_IDLE9991n,"2018-09-30 16:48:40",1538350887000,"2018-09-30 16:41:27"
9991n,USER_IDLE,6,1538351787000USER_IDLE9991n,"2018-09-30 17:18:40",1538351787000,"2018-09-30 16:56:27"
9991n,USER_IDLE,8,1538352388000USER_IDLE9991n,"2018-09-30 17:18:40",1538352388000,"2018-09-30 17:06:28"
9991n,USER_IDLE,6,1538353287000USER_IDLE9991n,"2018-09-30 17:48:40",1538353287000,"2018-09-30 17:21:27"
9991n,USER_IDLE,8,1538353888000USER_IDLE9991n,"2018-09-30 17:48:40",1538353888000,"2018-09-30 17:31:28"
9991n,USER_IDLE,6,1538354788000USER_IDLE9991n,"2018-09-30 17:48:40",1538354788000,"2018-09-30 17:46:28"
9991n,USER_IDLE,8,1538355389000USER_IDLE9991n,"2018-09-30 18:18:40",1538355389000,"2018-09-30 17:56:29"
9991n,USER_IDLE,6,1538356288000USER_IDLE9991n,"2018-09-30 18:18:40",1538356288000,"2018-09-30 18:11:28"
9991n,USER_IDLE,8,1538356890000USER_IDLE9991n,"2018-09-30 18:48:40",1538356890000,"2018-09-30 18:21:30"
9991n,USER_ACTIVE,7,1538357409000USER_ACTIVE9991n,"2018-09-30 18:48:40",1538357409000,"2018-09-30 18:30:09"
9991n,USER_IDLE,15,1538357469000USER_IDLE9991n,"2018-09-30 18:48:40",1538357469000,"2018-09-30 18:31:09"
9991n,USER_IDLE,8,1538358009000USER_IDLE9991n,"2018-09-30 18:48:40",1538358009000,"2018-09-30 18:40:09"
9991n,USER_ACTIVE,7,1538358723000USER_ACTIVE9991n,"2018-09-30 19:18:40",1538358723000,"2018-09-30 18:52:03"
9991n,USER_IDLE,15,1538358801000USER_IDLE9991n,"2018-09-30 19:18:40",1538358801000,"2018-09-30 18:53:21"
9991n,USER_IDLE,6,1538359700000USER_IDLE9991n,"2018-09-30 19:18:40",1538359700000,"2018-09-30 19:08:20"
9991n,USER_IDLE,8,1538360301000USER_IDLE9991n,"2018-09-30 19:18:40",1538360301000,"2018-09-30 19:18:21"
9991n,USER_IDLE,6,1538361200000USER_IDLE9991n,"2018-09-30 19:48:40",1538361200000,"2018-09-30 19:33:20"
9991n,USER_IDLE,8,1538361802000USER_IDLE9991n,"2018-09-30 19:48:40",1538361802000,"2018-09-30 19:43:22"
9991n,USER_ACTIVE,7,1538362467000USER_ACTIVE9991n,"2018-09-30 20:18:40",1538362467000,"2018-09-30 19:54:27"
9991n,USER_IDLE,15,1538362527000USER_IDLE9991n,"2018-09-30 20:18:40",1538362527000,"2018-09-30 19:55:27"
9991n,USER_IDLE,8,1538363067000USER_IDLE9991n,"2018-09-30 20:18:40",1538363067000,"2018-09-30 20:04:27"
9991n,USER_IDLE,6,1538363967000USER_IDLE9991n,"2018-09-30 20:48:40",1538363967000,"2018-09-30 20:19:27"
9991n,USER_IDLE,8,1538364568000USER_IDLE9991n,"2018-09-30 20:48:40",1538364568000,"2018-09-30 20:29:28"
9991n,USER_IDLE,6,1538365467000USER_IDLE9991n,"2018-09-30 20:48:40",1538365467000,"2018-09-30 20:44:27"
9991n,USER_IDLE,8,1538366069000USER_IDLE9991n,"2018-09-30 21:18:40",1538366069000,"2018-09-30 20:54:29"
9991n,USER_ACTIVE,7,1538366179000USER_ACTIVE9991n,"2018-09-30 21:18:40",1538366179000,"2018-09-30 20:56:19"
9991n,USER_IDLE,6,1538367078000USER_IDLE9991n,"2018-09-30 21:18:40",1538367078000,"2018-09-30 21:11:18"
9991n,USER_ACTIVE,7,1538367080000USER_ACTIVE9991n,"2018-09-30 21:18:40",1538367080000,"2018-09-30 21:11:20"
9991n,USER_IDLE,6,1538367980000USER_IDLE9991n,"2018-09-30 21:48:40",1538367980000,"2018-09-30 21:26:20"
9991n,USER_ACTIVE,7,1538367982000USER_ACTIVE9991n,"2018-09-30 21:48:40",1538367982000,"2018-09-30 21:26:22"
9991n,USER_IDLE,15,1538368065000USER_IDLE9991n,"2018-09-30 21:48:40",1538368065000,"2018-09-30 21:27:45"
9991n,USER_ACTIVE,7,1538368068000USER_ACTIVE9991n,"2018-09-30 21:48:40",1538368068000,"2018-09-30 21:27:48"
9991n,USER_IDLE,15,1538368607000USER_IDLE9991n,"2018-09-30 21:48:40",1538368607000,"2018-09-30 21:36:47"
9991n,USER_ACTIVE,7,1538368667000USER_ACTIVE9991n,"2018-09-30 21:48:40",1538368667000,"2018-09-30 21:37:47"
9991n,USER_IDLE,15,1538368771000USER_IDLE9991n,"2018-09-30 21:48:40",1538368771000,"2018-09-30 21:39:31"
9991n,USER_ACTIVE,7,1538368954000USER_ACTIVE9991n,"2018-09-30 21:48:40",1538368954000,"2018-09-30 21:42:34"
9991n,USER_IDLE,15,1538369055000USER_IDLE9991n,"2018-09-30 21:48:40",1538369055000,"2018-09-30 21:44:15"
9991n,USER_ACTIVE,7,1538369163000USER_ACTIVE9991n,"2018-09-30 21:48:40",1538369163000,"2018-09-30 21:46:03"
9991n,USER_IDLE,15,1538369387000USER_IDLE9991n,"2018-09-30 22:18:40",1538369387000,"2018-09-30 21:49:47"
9991n,USER_IDLE,8,1538369927000USER_IDLE9991n,"2018-09-30 22:18:40",1538369927000,"2018-09-30 21:58:47"
9991n,USER_IDLE,6,1538370826000USER_IDLE9991n,"2018-09-30 22:18:40",1538370826000,"2018-09-30 22:13:46"
9991n,USER_IDLE,8,1538371428000USER_IDLE9991n,"2018-09-30 22:48:40",1538371428000,"2018-09-30 22:23:48"
9991n,USER_IDLE,6,1538372327000USER_IDLE9991n,"2018-09-30 22:48:40",1538372327000,"2018-09-30 22:38:47"
9991n,USER_IDLE,8,1538372928000USER_IDLE9991n,"2018-09-30 23:18:40",1538372928000,"2018-09-30 22:48:48"
9991n,USER_IDLE,6,1538373827000USER_IDLE9991n,"2018-09-30 23:18:40",1538373827000,"2018-09-30 23:03:47"
9991n,USER_IDLE,8,1538374428000USER_IDLE9991n,"2018-09-30 23:18:40",1538374428000,"2018-09-30 23:13:48"
9991n,USER_IDLE,6,1538375328000USER_IDLE9991n,"2018-09-30 23:48:40",1538375328000,"2018-09-30 23:28:48"
9991n,USER_IDLE,8,1538375929000USER_IDLE9991n,"2018-09-30 23:48:40",1538375929000,"2018-09-30 23:38:49"
9991n,USER_IDLE,6,1538376828000USER_IDLE9991n,"2018-10-01 00:18:40",1538376828000,"2018-09-30 23:53:48"
9991n,USER_IDLE,8,1538377429000USER_IDLE9991n,"2018-10-01 00:18:40",1538377429000,"2018-10-01 00:03:49"
9991n,USER_IDLE,6,1538378329000USER_IDLE9991n,"2018-10-01 00:48:40",1538378329000,"2018-10-01 00:18:49"
9991n,USER_IDLE,8,1538378930000USER_IDLE9991n,"2018-10-01 00:48:40",1538378930000,"2018-10-01 00:28:50"
9991n,USER_IDLE,6,1538379829000USER_IDLE9991n,"2018-10-01 00:48:40",1538379829000,"2018-10-01 00:43:49"
9991n,USER_IDLE,8,1538380430000USER_IDLE9991n,"2018-10-01 01:18:40",1538380430000,"2018-10-01 00:53:50"
9991n,USER_IDLE,6,1538381330000USER_IDLE9991n,"2018-10-01 01:18:40",1538381330000,"2018-10-01 01:08:50"
9991n,USER_IDLE,8,1538381931000USER_IDLE9991n,"2018-10-01 01:48:40",1538381931000,"2018-10-01 01:18:51"
9991n,USER_IDLE,6,1538382830000USER_IDLE9991n,"2018-10-01 01:48:40",1538382830000,"2018-10-01 01:33:50"
9991n,USER_IDLE,8,1538383431000USER_IDLE9991n,"2018-10-01 01:48:40",1538383431000,"2018-10-01 01:43:51"
9991n,USER_IDLE,6,1538384331000USER_IDLE9991n,"2018-10-01 02:18:40",1538384331000,"2018-10-01 01:58:51"
9991n,USER_IDLE,8,1538384932000USER_IDLE9991n,"2018-10-01 02:18:40",1538384932000,"2018-10-01 02:08:52"
9991n,USER_IDLE,6,1538385831000USER_IDLE9991n,"2018-10-01 02:48:40",1538385831000,"2018-10-01 02:23:51"
9991n,USER_IDLE,8,1538386433000USER_IDLE9991n,"2018-10-01 02:48:40",1538386433000,"2018-10-01 02:33:53"
9991n,USER_IDLE,6,1538387332000USER_IDLE9991n,"2018-10-01 03:18:40",1538387332000,"2018-10-01 02:48:52"
9991n,USER_IDLE,8,1538387933000USER_IDLE9991n,"2018-10-01 03:18:40",1538387933000,"2018-10-01 02:58:53"
9991n,USER_IDLE,6,1538388832000USER_IDLE9991n,"2018-10-01 03:18:40",1538388832000,"2018-10-01 03:13:52"
9991n,USER_IDLE,8,1538389434000USER_IDLE9991n,"2018-10-01 03:48:40",1538389434000,"2018-10-01 03:23:54"
9991n,USER_IDLE,6,1538390333000USER_IDLE9991n,"2018-10-01 03:48:40",1538390333000,"2018-10-01 03:38:53"
9991n,USER_IDLE,8,1538390934000USER_IDLE9991n,"2018-10-01 04:18:40",1538390934000,"2018-10-01 03:48:54"
9991n,USER_IDLE,6,1538391833000USER_IDLE9991n,"2018-10-01 04:18:40",1538391833000,"2018-10-01 04:03:53"
9991n,USER_IDLE,8,1538392435000USER_IDLE9991n,"2018-10-01 04:18:40",1538392435000,"2018-10-01 04:13:55"
9991n,USER_IDLE,6,1538393334000USER_IDLE9991n,"2018-10-01 04:48:40",1538393334000,"2018-10-01 04:28:54"
9991n,USER_IDLE,8,1538393935000USER_IDLE9991n,"2018-10-01 04:48:40",1538393935000,"2018-10-01 04:38:55"
9991n,USER_IDLE,6,1538394834000USER_IDLE9991n,"2018-10-01 05:18:40",1538394834000,"2018-10-01 04:53:54"
9991n,USER_IDLE,8,1538395436000USER_IDLE9991n,"2018-10-01 05:18:40",1538395436000,"2018-10-01 05:03:56"
9991n,USER_IDLE,6,1538396335000USER_IDLE9991n,"2018-10-01 05:48:40",1538396335000,"2018-10-01 05:18:55"
9991n,USER_IDLE,8,1538396936000USER_IDLE9991n,"2018-10-01 05:48:40",1538396936000,"2018-10-01 05:28:56"
9991n,USER_IDLE,6,1538397835000USER_IDLE9991n,"2018-10-01 05:48:40",1538397835000,"2018-10-01 05:43:55"
9991n,USER_IDLE,8,1538398436000USER_IDLE9991n,"2018-10-01 06:18:40",1538398436000,"2018-10-01 05:53:56"
9991n,USER_IDLE,6,1538399336000USER_IDLE9991n,"2018-10-01 06:18:40",1538399336000,"2018-10-01 06:08:56"
9991n,USER_IDLE,8,1538399937000USER_IDLE9991n,"2018-10-01 06:48:40",1538399937000,"2018-10-01 06:18:57"
9991n,USER_IDLE,6,1538400836000USER_IDLE9991n,"2018-10-01 06:48:40",1538400836000,"2018-10-01 06:33:56"
9991n,USER_IDLE,8,1538401437000USER_IDLE9991n,"2018-10-01 06:48:40",1538401437000,"2018-10-01 06:43:57"
9991n,USER_IDLE,6,1538402337000USER_IDLE9991n,"2018-10-01 07:18:40",1538402337000,"2018-10-01 06:58:57"
9991n,USER_IDLE,8,1538402938000USER_IDLE9991n,"2018-10-01 07:18:40",1538402938000,"2018-10-01 07:08:58"
9991n,USER_IDLE,6,1538403837000USER_IDLE9991n,"2018-10-01 07:48:40",1538403837000,"2018-10-01 07:23:57"
9991n,USER_IDLE,8,1538404439000USER_IDLE9991n,"2018-10-01 07:48:40",1538404439000,"2018-10-01 07:33:59"
9991n,USER_IDLE,6,1538405338000USER_IDLE9991n,"2018-10-01 08:18:40",1538405338000,"2018-10-01 07:48:58"
9991n,USER_IDLE,8,1538405939000USER_IDLE9991n,"2018-10-01 08:18:40",1538405939000,"2018-10-01 07:58:59"
9991n,USER_ACTIVE,7,1538406253000USER_ACTIVE9991n,"2018-10-01 08:18:40",1538406253000,"2018-10-01 08:04:13"
9991n,USER_IDLE,15,1538406824000USER_IDLE9991n,"2018-10-01 08:18:40",1538406824000,"2018-10-01 08:13:44"
9991n,USER_IDLE,8,1538407364000USER_IDLE9991n,"2018-10-01 08:48:40",1538407364000,"2018-10-01 08:22:44"
9991n,USER_ACTIVE,7,1538407469000USER_ACTIVE9991n,"2018-10-01 08:48:40",1538407469000,"2018-10-01 08:24:29"
9991n,USER_IDLE,15,1538407588000USER_IDLE9991n,"2018-10-01 08:48:40",1538407588000,"2018-10-01 08:26:28"
9991n,USER_ACTIVE,7,1538407605000USER_ACTIVE9991n,"2018-10-01 08:48:40",1538407605000,"2018-10-01 08:26:45"
9991n,USER_IDLE,15,1538407691000USER_IDLE9991n,"2018-10-01 08:48:40",1538407691000,"2018-10-01 08:28:11"
9991n,USER_IDLE,6,1538408590000USER_IDLE9991n,"2018-10-01 08:48:40",1538408590000,"2018-10-01 08:43:10"
9991n,USER_ACTIVE,7,1538408698000USER_ACTIVE9991n,"2018-10-01 08:48:40",1538408698000,"2018-10-01 08:44:58"
9991n,USER_IDLE,15,1538408765000USER_IDLE9991n,"2018-10-01 08:48:40",1538408765000,"2018-10-01 08:46:05"
9991n,USER_ACTIVE,7,1538408805000USER_ACTIVE9991n,"2018-10-01 08:48:40",1538408805000,"2018-10-01 08:46:45"
9991n,USER_IDLE,15,1538408986000USER_IDLE9991n,"2018-10-01 09:18:40",1538408986000,"2018-10-01 08:49:46"
9991n,USER_IDLE,8,1538409527000USER_IDLE9991n,"2018-10-01 09:18:40",1538409527000,"2018-10-01 08:58:47"
9991n,USER_IDLE,6,1538410426000USER_IDLE9991n,"2018-10-01 09:18:40",1538410426000,"2018-10-01 09:13:46"
9991n,USER_IDLE,8,1538411027000USER_IDLE9991n,"2018-10-01 09:48:40",1538411027000,"2018-10-01 09:23:47"
9991n,USER_IDLE,6,1538411926000USER_IDLE9991n,"2018-10-01 09:48:40",1538411926000,"2018-10-01 09:38:46"
9991n,USER_IDLE,8,1538412528000USER_IDLE9991n,"2018-10-01 10:18:40",1538412528000,"2018-10-01 09:48:48"
9991n,USER_IDLE,6,1538413427000USER_IDLE9991n,"2018-10-01 10:18:40",1538413427000,"2018-10-01 10:03:47"
9991n,USER_IDLE,8,1538414028000USER_IDLE9991n,"2018-10-01 10:18:40",1538414028000,"2018-10-01 10:13:48"
9991n,USER_IDLE,6,1538414927000USER_IDLE9991n,"2018-10-01 10:48:40",1538414927000,"2018-10-01 10:28:47"
9991n,USER_IDLE,8,1538415529000USER_IDLE9991n,"2018-10-01 10:48:40",1538415529000,"2018-10-01 10:38:49"
9991n,USER_IDLE,6,1538416428000USER_IDLE9991n,"2018-10-01 11:18:40",1538416428000,"2018-10-01 10:53:48"
9991n,USER_IDLE,8,1538417029000USER_IDLE9991n,"2018-10-01 11:18:40",1538417029000,"2018-10-01 11:03:49"
9991n,USER_IDLE,6,1538417929000USER_IDLE9991n,"2018-10-01 11:48:40",1538417929000,"2018-10-01 11:18:49"
9991n,USER_IDLE,8,1538418530000USER_IDLE9991n,"2018-10-01 11:48:40",1538418530000,"2018-10-01 11:28:50"
9991n,USER_ACTIVE,7,1538418832000USER_ACTIVE9991n,"2018-10-01 11:48:40",1538418832000,"2018-10-01 11:33:52"
9991n,USER_IDLE,15,1538419413000USER_IDLE9991n,"2018-10-01 11:48:40",1538419413000,"2018-10-01 11:43:33"
9991n,USER_ACTIVE,7,1538419491000USER_ACTIVE9991n,"2018-10-01 11:48:40",1538419491000,"2018-10-01 11:44:51"
9991n,USER_IDLE,6,1538420391000USER_IDLE9991n,"2018-10-01 12:18:40",1538420391000,"2018-10-01 11:59:51"
9991n,USER_ACTIVE,7,1538420393000USER_ACTIVE9991n,"2018-10-01 12:18:40",1538420393000,"2018-10-01 11:59:53"
9991n,USER_IDLE,15,1538420948000USER_IDLE9991n,"2018-10-01 12:18:40",1538420948000,"2018-10-01 12:09:08"
9991n,USER_IDLE,8,1538421488000USER_IDLE9991n,"2018-10-01 12:18:40",1538421488000,"2018-10-01 12:18:08"
9991n,USER_ACTIVE,7,1538421795000USER_ACTIVE9991n,"2018-10-01 12:48:40",1538421795000,"2018-10-01 12:23:15"
9991n,USER_IDLE,15,1538421855000USER_IDLE9991n,"2018-10-01 12:48:40",1538421855000,"2018-10-01 12:24:15"
9991n,USER_IDLE,8,1538422396000USER_IDLE9991n,"2018-10-01 12:48:40",1538422396000,"2018-10-01 12:33:16"
9991n,USER_IDLE,6,1538423295000USER_IDLE9991n,"2018-10-01 12:48:40",1538423295000,"2018-10-01 12:48:15"
9991n,USER_ACTIVE,7,1538423402000USER_ACTIVE9991n,"2018-10-01 13:18:40",1538423402000,"2018-10-01 12:50:02"
9991n,USER_IDLE,15,1538423492000USER_IDLE9991n,"2018-10-01 13:18:40",1538423492000,"2018-10-01 12:51:32"
9991n,USER_ACTIVE,7,1538423783000USER_ACTIVE9991n,"2018-10-01 13:18:40",1538423783000,"2018-10-01 12:56:23"
9991n,USER_IDLE,6,1538424683000USER_IDLE9991n,"2018-10-01 13:18:40",1538424683000,"2018-10-01 13:11:23"
9991n,USER_ACTIVE,7,1538424685000USER_ACTIVE9991n,"2018-10-01 13:18:40",1538424685000,"2018-10-01 13:11:25"
9991n,USER_IDLE,6,1538425584000USER_IDLE9991n,"2018-10-01 13:48:40",1538425584000,"2018-10-01 13:26:24"
9991n,USER_ACTIVE,7,1538425586000USER_ACTIVE9991n,"2018-10-01 13:48:40",1538425586000,"2018-10-01 13:26:26"
9991n,USER_IDLE,15,1538425753000USER_IDLE9991n,"2018-10-01 13:48:40",1538425753000,"2018-10-01 13:29:13"
9991n,USER_ACTIVE,7,1538425833000USER_ACTIVE9991n,"2018-10-01 13:48:40",1538425833000,"2018-10-01 13:30:33"
9991n,USER_IDLE,15,1538426053000USER_IDLE9991n,"2018-10-01 13:48:40",1538426053000,"2018-10-01 13:34:13"
9991n,USER_ACTIVE,7,1538426098000USER_ACTIVE9991n,"2018-10-01 13:48:40",1538426098000,"2018-10-01 13:34:58"
9991n,USER_IDLE,6,1538426997000USER_IDLE9991n,"2018-10-01 14:18:40",1538426997000,"2018-10-01 13:49:57"
9991n,USER_ACTIVE,7,1538426999000USER_ACTIVE9991n,"2018-10-01 14:18:40",1538426999000,"2018-10-01 13:49:59"
9991n,USER_IDLE,15,1538427199000USER_IDLE9991n,"2018-10-01 14:18:40",1538427199000,"2018-10-01 13:53:19"
9991n,USER_IDLE,8,1538427739000USER_IDLE9991n,"2018-10-01 14:18:40",1538427739000,"2018-10-01 14:02:19"
9991n,USER_ACTIVE,7,1538428047000USER_ACTIVE9991n,"2018-10-01 14:18:40",1538428047000,"2018-10-01 14:07:27"
9991n,USER_IDLE,15,1538428107000USER_IDLE9991n,"2018-10-01 14:18:40",1538428107000,"2018-10-01 14:08:27"
9991n,USER_ACTIVE,7,1538428199000USER_ACTIVE9991n,"2018-10-01 14:18:40",1538428199000,"2018-10-01 14:09:59"
9991n,USER_IDLE,6,1538429098000USER_IDLE9991n,"2018-10-01 14:48:41",1538429098000,"2018-10-01 14:24:58"
9991n,USER_ACTIVE,7,1538429101000USER_ACTIVE9991n,"2018-10-01 14:48:41",1538429101000,"2018-10-01 14:25:01"
9991n,USER_IDLE,6,1538430001000USER_IDLE9991n,"2018-10-01 14:48:41",1538430001000,"2018-10-01 14:40:01"
9991n,USER_ACTIVE,7,1538430003000USER_ACTIVE9991n,"2018-10-01 14:48:41",1538430003000,"2018-10-01 14:40:03"
9991n,USER_IDLE,6,1538430903000USER_IDLE9991n,"2018-10-01 15:18:41",1538430903000,"2018-10-01 14:55:03"
9991n,USER_ACTIVE,7,1538430905000USER_ACTIVE9991n,"2018-10-01 15:18:41",1538430905000,"2018-10-01 14:55:05"
9991n,USER_IDLE,6,1538431804000USER_IDLE9991n,"2018-10-01 15:18:41",1538431804000,"2018-10-01 15:10:04"
9991n,USER_ACTIVE,7,1538431806000USER_ACTIVE9991n,"2018-10-01 15:18:41",1538431806000,"2018-10-01 15:10:06"
9991n,USER_IDLE,6,1538432706000USER_IDLE9991n,"2018-10-01 15:48:41",1538432706000,"2018-10-01 15:25:06"
9991n,USER_ACTIVE,7,1538432708000USER_ACTIVE9991n,"2018-10-01 15:48:41",1538432708000,"2018-10-01 15:25:08"
9991n,USER_IDLE,6,1538433607000USER_IDLE9991n,"2018-10-01 15:48:41",1538433607000,"2018-10-01 15:40:07"
9991n,USER_ACTIVE,7,1538433624000USER_ACTIVE9991n,"2018-10-01 15:48:41",1538433624000,"2018-10-01 15:40:24"
9991n,USER_IDLE,15,1538433692000USER_IDLE9991n,"2018-10-01 15:48:41",1538433692000,"2018-10-01 15:41:32"
9991n,USER_ACTIVE,7,1538434050000USER_ACTIVE9991n,"2018-10-01 15:48:41",1538434050000,"2018-10-01 15:47:30"
9991n,USER_IDLE,6,1538434949000USER_IDLE9991n,"2018-10-01 16:18:41",1538434949000,"2018-10-01 16:02:29"
9991n,USER_ACTIVE,7,1538434951000USER_ACTIVE9991n,"2018-10-01 16:18:41",1538434951000,"2018-10-01 16:02:31"
9991n,USER_IDLE,6,1538435850000USER_IDLE9991n,"2018-10-01 16:18:41",1538435850000,"2018-10-01 16:17:30"
9991n,USER_ACTIVE,7,1538435863000USER_ACTIVE9991n,"2018-10-01 16:18:41",1538435863000,"2018-10-01 16:17:43"
9991n,USER_IDLE,6,1538436763000USER_IDLE9991n,"2018-10-01 16:48:41",1538436763000,"2018-10-01 16:32:43"
9991n,USER_ACTIVE,7,1538436765000USER_ACTIVE9991n,"2018-10-01 16:48:41",1538436765000,"2018-10-01 16:32:45"
9991n,USER_IDLE,6,1538437664000USER_IDLE9991n,"2018-10-01 16:48:41",1538437664000,"2018-10-01 16:47:44"
9991n,USER_ACTIVE,7,1538437667000USER_ACTIVE9991n,"2018-10-01 16:48:41",1538437667000,"2018-10-01 16:47:47"
9991n,USER_IDLE,6,1538438566000USER_IDLE9991n,"2018-10-01 17:18:41",1538438566000,"2018-10-01 17:02:46"
9991n,USER_ACTIVE,7,1538438569000USER_ACTIVE9991n,"2018-10-01 17:18:41",1538438569000,"2018-10-01 17:02:49"
9991n,USER_IDLE,6,1538439468000USER_IDLE9991n,"2018-10-01 17:18:41",1538439468000,"2018-10-01 17:17:48"
9991n,USER_ACTIVE,7,1538439470000USER_ACTIVE9991n,"2018-10-01 17:18:41",1538439470000,"2018-10-01 17:17:50"
9991n,USER_IDLE,6,1538440370000USER_IDLE9991n,"2018-10-01 17:48:41",1538440370000,"2018-10-01 17:32:50"
9991n,USER_ACTIVE,7,1538440372000USER_ACTIVE9991n,"2018-10-01 17:48:41",1538440372000,"2018-10-01 17:32:52"
9991n,USER_IDLE,15,1538440502000USER_IDLE9991n,"2018-10-01 17:48:41",1538440502000,"2018-10-01 17:35:02"
9991n,USER_IDLE,8,1538441043000USER_IDLE9991n,"2018-10-01 17:48:41",1538441043000,"2018-10-01 17:44:03"
9991n,USER_ACTIVE,7,1538441487000USER_ACTIVE9991n,"2018-10-01 18:18:41",1538441487000,"2018-10-01 17:51:27"
9991n,USER_IDLE,15,1538441547000USER_IDLE9991n,"2018-10-01 18:18:41",1538441547000,"2018-10-01 17:52:27"
9991n,USER_IDLE,8,1538442087000USER_IDLE9991n,"2018-10-01 18:18:41",1538442087000,"2018-10-01 18:01:27"
9991n,USER_IDLE,6,1538442987000USER_IDLE9991n,"2018-10-01 18:18:41",1538442987000,"2018-10-01 18:16:27"
9991n,USER_IDLE,8,1538443588000USER_IDLE9991n,"2018-10-01 18:48:41",1538443588000,"2018-10-01 18:26:28"
9991n,USER_ACTIVE,7,1538444428000USER_ACTIVE9991n,"2018-10-01 18:48:41",1538444428000,"2018-10-01 18:40:28"
9991n,USER_IDLE,15,1538444777000USER_IDLE9991n,"2018-10-01 18:48:41",1538444777000,"2018-10-01 18:46:17"
9991n,USER_IDLE,8,1538445317000USER_IDLE9991n,"2018-10-01 19:18:41",1538445317000,"2018-10-01 18:55:17"
9991n,USER_IDLE,6,1538446216000USER_IDLE9991n,"2018-10-01 19:18:41",1538446216000,"2018-10-01 19:10:16"
9991n,USER_IDLE,8,1538446818000USER_IDLE9991n,"2018-10-01 19:48:41",1538446818000,"2018-10-01 19:20:18"
9991n,USER_IDLE,6,1538447718000USER_IDLE9991n,"2018-10-01 19:48:41",1538447718000,"2018-10-01 19:35:18"
9991n,USER_IDLE,8,1538448319000USER_IDLE9991n,"2018-10-01 19:48:41",1538448319000,"2018-10-01 19:45:19"
9991n,USER_IDLE,6,1538449218000USER_IDLE9991n,"2018-10-01 20:18:41",1538449218000,"2018-10-01 20:00:18"
9991n,USER_IDLE,8,1538449820000USER_IDLE9991n,"2018-10-01 20:18:41",1538449820000,"2018-10-01 20:10:20"
9991n,USER_IDLE,6,1538450719000USER_IDLE9991n,"2018-10-01 20:48:41",1538450719000,"2018-10-01 20:25:19"
9991n,USER_IDLE,8,1538451320000USER_IDLE9991n,"2018-10-01 20:48:41",1538451320000,"2018-10-01 20:35:20"
9991n,USER_IDLE,6,1538452220000USER_IDLE9991n,"2018-10-01 21:18:41",1538452220000,"2018-10-01 20:50:20"
9991n,USER_IDLE,8,1538452821000USER_IDLE9991n,"2018-10-01 21:18:41",1538452821000,"2018-10-01 21:00:21"
9991n,USER_IDLE,6,1538453720000USER_IDLE9991n,"2018-10-01 21:18:41",1538453720000,"2018-10-01 21:15:20"
9991n,USER_IDLE,8,1538454321000USER_IDLE9991n,"2018-10-01 21:48:41",1538454321000,"2018-10-01 21:25:21"
9991n,USER_IDLE,6,1538455220000USER_IDLE9991n,"2018-10-01 21:48:41",1538455220000,"2018-10-01 21:40:20"
9991n,USER_IDLE,8,1538455822000USER_IDLE9991n,"2018-10-01 22:18:41",1538455822000,"2018-10-01 21:50:22"
