"Plot Title: 10959074"
"#","Date Time, GMT-07:00","Counts, # (LGR S/N: 10959074, SEN S/N: 10959074, LBL: Motion CH1)","Counts, # (LGR S/N: 10959074, SEN S/N: 10959074, LBL: Motion CH2)","Light (LGR S/N: 20433441)","Occupancy (LGR S/N: 20433441)"
1750,11/02/18 07:42:40 PM,0,0,,
1751,11/02/18 07:42:50 PM,0,0,,
1752,11/02/18 07:43:00 PM,0,0,,
1753,11/02/18 07:43:10 PM,0,0,,
1754,11/02/18 07:43:20 PM,0,0,,
1755,11/02/18 07:43:30 PM,0,0,,
1756,11/02/18 07:43:40 PM,0,0,,
1757,11/02/18 07:43:50 PM,0,0,,
1758,11/02/18 07:44:00 PM,0,0,,
1759,11/02/18 07:44:10 PM,0,0,,
1760,11/02/18 07:44:20 PM,0,0,,
1761,11/02/18 07:44:30 PM,0,0,,
1762,11/02/18 07:44:40 PM,0,0,,
1763,11/02/18 07:44:50 PM,0,0,,
1764,11/02/18 07:45:00 PM,0,0,,
1765,11/02/18 07:45:10 PM,0,0,,
1766,11/02/18 07:45:20 PM,0,0,,
1767,11/02/18 07:45:30 PM,0,0,,
1768,11/02/18 07:45:40 PM,0,0,,
1769,11/02/18 07:45:50 PM,0,0,,
1770,11/02/18 07:46:00 PM,0,0,,
1771,11/02/18 07:46:10 PM,0,0,,
1772,11/02/18 07:46:20 PM,0,0,,
1773,11/02/18 07:46:30 PM,0,0,,
1774,11/02/18 07:46:40 PM,0,0,,
1775,11/02/18 07:46:50 PM,0,0,,
1776,11/02/18 07:47:00 PM,0,0,,
1777,11/02/18 07:47:10 PM,0,0,,
1778,11/02/18 07:47:20 PM,0,0,,
1779,11/02/18 07:47:30 PM,0,0,,
1780,11/02/18 07:47:40 PM,0,0,,
1781,11/02/18 07:47:50 PM,0,0,,
1782,11/02/18 07:48:00 PM,0,0,,
1783,11/02/18 07:48:10 PM,0,0,,
1784,11/02/18 07:48:20 PM,0,0,,
1785,11/02/18 07:48:30 PM,0,0,,
1786,11/02/18 07:48:40 PM,0,0,,
1787,11/02/18 07:48:50 PM,0,0,,
1788,11/02/18 07:49:00 PM,0,0,,
1789,11/02/18 07:49:10 PM,0,0,,
1790,11/02/18 07:49:20 PM,0,0,,
1791,11/02/18 07:49:30 PM,0,0,,
1792,11/02/18 07:49:40 PM,0,0,,
1793,11/02/18 07:49:50 PM,0,0,,
1794,11/02/18 07:50:00 PM,0,0,,
1795,11/02/18 07:50:10 PM,0,0,,
1796,11/02/18 07:50:20 PM,0,0,,
1797,11/02/18 07:50:30 PM,0,0,,
1798,11/02/18 07:50:40 PM,0,0,,
1799,11/02/18 07:50:50 PM,0,0,,
1800,11/02/18 07:51:00 PM,0,0,,
1801,11/02/18 07:51:10 PM,0,0,,
1802,11/02/18 07:51:20 PM,0,0,,
1803,11/02/18 07:51:30 PM,0,0,,
1804,11/02/18 07:51:40 PM,0,0,,
1805,11/02/18 07:51:50 PM,0,0,,
1806,11/02/18 07:52:00 PM,0,0,,
1807,11/02/18 07:52:10 PM,0,0,,
1808,11/02/18 07:52:20 PM,0,0,,
1809,11/02/18 07:52:30 PM,0,0,,
1810,11/02/18 07:52:40 PM,0,0,,
1811,11/02/18 07:52:50 PM,0,0,,
1812,11/02/18 07:53:00 PM,0,0,,
1813,11/02/18 07:53:10 PM,0,0,,
1814,11/02/18 07:53:20 PM,0,0,,
1815,11/02/18 07:53:30 PM,0,0,,
1816,11/02/18 07:53:40 PM,0,0,,
1817,11/02/18 07:53:50 PM,0,0,,
1818,11/02/18 07:54:00 PM,0,0,,
1819,11/02/18 07:54:10 PM,0,0,,
1820,11/02/18 07:54:20 PM,0,0,,
1821,11/02/18 07:54:30 PM,0,0,,
1822,11/02/18 07:54:40 PM,0,0,,
1823,11/02/18 07:54:50 PM,0,0,,
1824,11/02/18 07:55:00 PM,0,0,,
1825,11/02/18 07:55:10 PM,0,0,,
1826,11/02/18 07:55:20 PM,0,0,,
1827,11/02/18 07:55:30 PM,0,0,,
1828,11/02/18 07:55:40 PM,0,0,,
1829,11/02/18 07:55:50 PM,0,0,,
1830,11/02/18 07:56:00 PM,0,0,,
1831,11/02/18 07:56:10 PM,0,0,,
1832,11/02/18 07:56:20 PM,0,0,,
1833,11/02/18 07:56:30 PM,0,0,,
1834,11/02/18 07:56:40 PM,0,0,,
1835,11/02/18 07:56:50 PM,0,0,,
1836,11/02/18 07:57:00 PM,0,0,,
1837,11/02/18 07:57:10 PM,0,0,,
1838,11/02/18 07:57:20 PM,0,0,,
1839,11/02/18 07:57:30 PM,0,0,,
1840,11/02/18 07:57:40 PM,0,0,,
1841,11/02/18 07:57:50 PM,0,0,,
1842,11/02/18 07:58:00 PM,0,0,,
1843,11/02/18 07:58:10 PM,0,0,,
1844,11/02/18 07:58:20 PM,0,0,,
1845,11/02/18 07:58:30 PM,0,0,,
1846,11/02/18 07:58:40 PM,0,0,,
1847,11/02/18 07:58:50 PM,0,0,,
1848,11/02/18 07:59:00 PM,0,0,,
1849,11/02/18 07:59:10 PM,0,0,,
1850,11/02/18 07:59:20 PM,0,0,,
1851,11/02/18 07:59:30 PM,0,0,,
1852,11/02/18 07:59:40 PM,0,0,,
1853,11/02/18 07:59:50 PM,0,0,,
1854,11/02/18 08:00:00 PM,0,0,,
1855,11/02/18 08:00:10 PM,0,0,,
1856,11/02/18 08:00:20 PM,0,0,,
1857,11/02/18 08:00:30 PM,0,0,,
1858,11/02/18 08:00:40 PM,0,0,,
1859,11/02/18 08:00:50 PM,0,0,,
1860,11/02/18 08:01:00 PM,0,0,,
1861,11/02/18 08:01:10 PM,0,0,,
1862,11/02/18 08:01:20 PM,0,0,,
1863,11/02/18 08:01:30 PM,0,0,,
1864,11/02/18 08:01:40 PM,0,0,,
1865,11/02/18 08:01:50 PM,0,0,,
1866,11/02/18 08:02:00 PM,0,0,,
1867,11/02/18 08:02:10 PM,0,0,,
1868,11/02/18 08:02:20 PM,0,0,,
1869,11/02/18 08:02:30 PM,0,0,,
1870,11/02/18 08:02:40 PM,0,0,,
1871,11/02/18 08:02:50 PM,0,0,,
1872,11/02/18 08:03:00 PM,0,0,,
1873,11/02/18 08:03:10 PM,0,0,,
1874,11/02/18 08:03:20 PM,0,0,,
1875,11/02/18 08:03:30 PM,0,0,,
1876,11/02/18 08:03:40 PM,0,0,,
1877,11/02/18 08:03:50 PM,0,0,,
1878,11/02/18 08:04:00 PM,0,0,,
1879,11/02/18 08:04:10 PM,0,0,,
1880,11/02/18 08:04:20 PM,0,0,,
1881,11/02/18 08:04:30 PM,0,0,,
1882,11/02/18 08:04:40 PM,0,0,,
1883,11/02/18 08:04:50 PM,0,0,,
1884,11/02/18 08:05:00 PM,0,0,,
1885,11/02/18 08:05:10 PM,0,0,,
1886,11/02/18 08:05:20 PM,0,0,,
1887,11/02/18 08:05:30 PM,0,0,,
1888,11/02/18 08:05:40 PM,0,0,,
1889,11/02/18 08:05:50 PM,0,0,,
1890,11/02/18 08:06:00 PM,0,0,,
1891,11/02/18 08:06:10 PM,0,0,,
1892,11/02/18 08:06:20 PM,0,0,,
1893,11/02/18 08:06:30 PM,0,0,,
1894,11/02/18 08:06:40 PM,0,0,,
1895,11/02/18 08:06:50 PM,0,0,,
1896,11/02/18 08:07:00 PM,0,0,,
1897,11/02/18 08:07:10 PM,0,0,,
1898,11/02/18 08:07:20 PM,0,0,,
1899,11/02/18 08:07:30 PM,0,0,,
1900,11/02/18 08:07:40 PM,0,0,,
1901,11/02/18 08:07:50 PM,0,0,,
1902,11/02/18 08:08:00 PM,0,0,,
1903,11/02/18 08:08:10 PM,0,0,,
1904,11/02/18 08:08:20 PM,0,0,,
1905,11/02/18 08:08:30 PM,0,0,,
1906,11/02/18 08:08:40 PM,0,0,,
1907,11/02/18 08:08:50 PM,0,0,,
1908,11/02/18 08:09:00 PM,0,0,,
1909,11/02/18 08:09:10 PM,0,0,,
1910,11/02/18 08:09:20 PM,0,0,,
1911,11/02/18 08:09:30 PM,0,0,,
1912,11/02/18 08:09:40 PM,0,0,,
1913,11/02/18 08:09:50 PM,0,0,,
1914,11/02/18 08:10:00 PM,0,0,,
1915,11/02/18 08:10:10 PM,0,0,,
1916,11/02/18 08:10:20 PM,0,0,,
1917,11/02/18 08:10:30 PM,0,0,,
1918,11/02/18 08:10:40 PM,0,0,,
1919,11/02/18 08:10:50 PM,0,0,,
1920,11/02/18 08:11:00 PM,0,0,,
1921,11/02/18 08:11:10 PM,0,0,,
1922,11/02/18 08:11:20 PM,0,0,,
1923,11/02/18 08:11:30 PM,0,0,,
1924,11/02/18 08:11:40 PM,0,0,,
1925,11/02/18 08:11:50 PM,0,0,,
1926,11/02/18 08:12:00 PM,0,0,,
1927,11/02/18 08:12:10 PM,0,0,,
1928,11/02/18 08:12:20 PM,0,0,,
1929,11/02/18 08:12:30 PM,0,0,,
1930,11/02/18 08:12:40 PM,0,0,,
1931,11/02/18 08:12:50 PM,0,0,,
1932,11/02/18 08:13:00 PM,0,0,,
1933,11/02/18 08:13:10 PM,0,0,,
1934,11/02/18 08:13:20 PM,0,0,,
1935,11/02/18 08:13:30 PM,0,0,,
1936,11/02/18 08:13:40 PM,0,0,,
1937,11/02/18 08:13:50 PM,0,0,,
1938,11/02/18 08:14:00 PM,0,0,,
1939,11/02/18 08:14:10 PM,0,0,,
1940,11/02/18 08:14:20 PM,0,0,,
1941,11/02/18 08:14:30 PM,0,0,,
1942,11/02/18 08:14:40 PM,0,0,,
1943,11/02/18 08:14:50 PM,0,0,,
1944,11/02/18 08:15:00 PM,0,0,,
1945,11/02/18 08:15:10 PM,0,0,,
1946,11/02/18 08:15:20 PM,0,0,,
1947,11/02/18 08:15:30 PM,0,0,,
1948,11/02/18 08:15:40 PM,0,0,,
1949,11/02/18 08:15:50 PM,0,0,,
1950,11/02/18 08:16:00 PM,0,0,,
1951,11/02/18 08:16:10 PM,0,0,,
1952,11/02/18 08:16:20 PM,0,0,,
1953,11/02/18 08:16:30 PM,0,0,,
1954,11/02/18 08:16:40 PM,0,0,,
1955,11/02/18 08:16:50 PM,0,0,,
1956,11/02/18 08:17:00 PM,0,0,,
1957,11/02/18 08:17:10 PM,0,0,,
1958,11/02/18 08:17:20 PM,0,0,,
1959,11/02/18 08:17:30 PM,0,0,,
1960,11/02/18 08:17:40 PM,0,0,,
1961,11/02/18 08:17:50 PM,0,0,,
1962,11/02/18 08:18:00 PM,0,0,,
1963,11/02/18 08:18:10 PM,0,0,,
1964,11/02/18 08:18:20 PM,0,0,,
1965,11/02/18 08:18:30 PM,0,0,,
1966,11/02/18 08:18:40 PM,0,0,,
1967,11/02/18 08:18:50 PM,0,0,,
1968,11/02/18 08:19:00 PM,0,0,,
1969,11/02/18 08:19:10 PM,0,0,,
1970,11/02/18 08:19:20 PM,0,0,,
1971,11/02/18 08:19:30 PM,0,0,,
1972,11/02/18 08:19:40 PM,0,0,,
1973,11/02/18 08:19:50 PM,0,0,,
1974,11/02/18 08:20:00 PM,0,0,,
1975,11/02/18 08:20:10 PM,0,0,,
1976,11/02/18 08:20:20 PM,0,0,,
1977,11/02/18 08:20:30 PM,0,0,,
1978,11/02/18 08:20:40 PM,0,0,,
1979,11/02/18 08:20:50 PM,0,0,,
1980,11/02/18 08:21:00 PM,0,0,,
1981,11/02/18 08:21:10 PM,0,0,,
1982,11/02/18 08:21:20 PM,0,0,,
1983,11/02/18 08:21:30 PM,0,0,,
1984,11/02/18 08:21:40 PM,0,0,,
1985,11/02/18 08:21:50 PM,0,0,,
1986,11/02/18 08:22:00 PM,0,0,,
1987,11/02/18 08:22:10 PM,0,0,,
1988,11/02/18 08:22:20 PM,0,0,,
1989,11/02/18 08:22:30 PM,0,0,,
1990,11/02/18 08:22:40 PM,0,0,,
1991,11/02/18 08:22:50 PM,0,0,,
1992,11/02/18 08:23:00 PM,0,0,,
1993,11/02/18 08:23:10 PM,0,0,,
1994,11/02/18 08:23:20 PM,0,0,,
1995,11/02/18 08:23:30 PM,0,0,,
1996,11/02/18 08:23:40 PM,0,0,,
1997,11/02/18 08:23:50 PM,0,0,,
1998,11/02/18 08:24:00 PM,0,0,,
1999,11/02/18 08:24:10 PM,0,0,,
2000,11/02/18 08:24:20 PM,0,0,,
2001,11/02/18 08:24:30 PM,0,0,,
2002,11/02/18 08:24:40 PM,0,0,,
2003,11/02/18 08:24:50 PM,0,0,,
2004,11/02/18 08:25:00 PM,0,0,,
2005,11/02/18 08:25:10 PM,0,0,,
2006,11/02/18 08:25:20 PM,0,0,,
2007,11/02/18 08:25:30 PM,0,0,,
2008,11/02/18 08:25:40 PM,0,0,,
2009,11/02/18 08:25:50 PM,0,0,,
2010,11/02/18 08:26:00 PM,0,0,,
2011,11/02/18 08:26:10 PM,0,0,,
2012,11/02/18 08:26:20 PM,0,0,,
2013,11/02/18 08:26:30 PM,0,0,,
2014,11/02/18 08:26:40 PM,0,0,,
2015,11/02/18 08:26:50 PM,0,0,,
2016,11/02/18 08:27:00 PM,0,0,,
2017,11/02/18 08:27:10 PM,0,0,,
2018,11/02/18 08:27:20 PM,0,0,,
2019,11/02/18 08:27:30 PM,0,0,,
2020,11/02/18 08:27:40 PM,0,0,,
2021,11/02/18 08:27:50 PM,0,0,,
2022,11/02/18 08:28:00 PM,0,0,,
2023,11/02/18 08:28:10 PM,0,0,,
2024,11/02/18 08:28:20 PM,0,0,,
2025,11/02/18 08:28:30 PM,0,0,,
2026,11/02/18 08:28:40 PM,0,0,,
2027,11/02/18 08:28:50 PM,0,0,,
2028,11/02/18 08:29:00 PM,0,0,,
2029,11/02/18 08:29:10 PM,0,0,,
2030,11/02/18 08:29:20 PM,0,0,,
2031,11/02/18 08:29:30 PM,0,0,,
2032,11/02/18 08:29:40 PM,0,0,,
2033,11/02/18 08:29:50 PM,0,0,,
2034,11/02/18 08:30:00 PM,0,0,,
2035,11/02/18 08:30:10 PM,0,0,,
2036,11/02/18 08:30:20 PM,0,0,,
2037,11/02/18 08:30:30 PM,0,0,,
2038,11/02/18 08:30:40 PM,0,0,,
2039,11/02/18 08:30:50 PM,0,0,,
2040,11/02/18 08:31:00 PM,0,0,,
2041,11/02/18 08:31:10 PM,0,0,,
2042,11/02/18 08:31:20 PM,0,0,,
2043,11/02/18 08:31:30 PM,0,0,,
2044,11/02/18 08:31:40 PM,0,0,,
2045,11/02/18 08:31:50 PM,0,0,,
2046,11/02/18 08:32:00 PM,0,0,,
2047,11/02/18 08:32:10 PM,0,0,,
2048,11/02/18 08:32:20 PM,0,0,,
2049,11/02/18 08:32:30 PM,0,0,,
2050,11/02/18 08:32:40 PM,0,0,,
2051,11/02/18 08:32:50 PM,0,0,,
2052,11/02/18 08:33:00 PM,0,0,,
2053,11/02/18 08:33:10 PM,0,0,,
2054,11/02/18 08:33:20 PM,0,0,,
2055,11/02/18 08:33:30 PM,0,0,,
2056,11/02/18 08:33:40 PM,0,0,,
2057,11/02/18 08:33:50 PM,0,0,,
2058,11/02/18 08:34:00 PM,0,0,,
2059,11/02/18 08:34:10 PM,0,0,,
2060,11/02/18 08:34:20 PM,0,0,,
2061,11/02/18 08:34:30 PM,0,0,,
2062,11/02/18 08:34:40 PM,0,0,,
2063,11/02/18 08:34:50 PM,0,0,,
2064,11/02/18 08:35:00 PM,0,0,,
2065,11/02/18 08:35:10 PM,0,0,,
2066,11/02/18 08:35:20 PM,0,0,,
2067,11/02/18 08:35:30 PM,0,0,,
2068,11/02/18 08:35:40 PM,0,0,,
2069,11/02/18 08:35:50 PM,0,0,,
2070,11/02/18 08:36:00 PM,0,0,,
2071,11/02/18 08:36:10 PM,0,0,,
2072,11/02/18 08:36:20 PM,0,0,,
2073,11/02/18 08:36:30 PM,0,0,,
2074,11/02/18 08:36:40 PM,0,0,,
2075,11/02/18 08:36:50 PM,0,0,,
2076,11/02/18 08:37:00 PM,0,0,,
2077,11/02/18 08:37:10 PM,0,0,,
2078,11/02/18 08:37:20 PM,0,0,,
2079,11/02/18 08:37:30 PM,0,0,,
2080,11/02/18 08:37:40 PM,0,0,,
2081,11/02/18 08:37:50 PM,0,0,,
2082,11/02/18 08:38:00 PM,0,0,,
2083,11/02/18 08:38:10 PM,0,0,,
2084,11/02/18 08:38:20 PM,0,0,,
2085,11/02/18 08:38:30 PM,0,0,,
2086,11/02/18 08:38:40 PM,0,0,,
2087,11/02/18 08:38:50 PM,0,0,,
2088,11/02/18 08:39:00 PM,0,0,,
2089,11/02/18 08:39:10 PM,0,0,,
2090,11/02/18 08:39:20 PM,0,0,,
2091,11/02/18 08:39:30 PM,0,0,,
2092,11/02/18 08:39:40 PM,0,0,,
2093,11/02/18 08:39:50 PM,0,0,,
2094,11/02/18 08:40:00 PM,0,0,,
2095,11/02/18 08:40:10 PM,0,0,,
2096,11/02/18 08:40:20 PM,0,0,,
2097,11/02/18 08:40:30 PM,0,0,,
2098,11/02/18 08:40:40 PM,0,0,,
2099,11/02/18 08:40:50 PM,0,0,,
2100,11/02/18 08:41:00 PM,0,0,,
2101,11/02/18 08:41:10 PM,0,0,,
2102,11/02/18 08:41:20 PM,0,0,,
2103,11/02/18 08:41:30 PM,0,0,,
2104,11/02/18 08:41:40 PM,0,0,,
2105,11/02/18 08:41:50 PM,0,0,,
2106,11/02/18 08:42:00 PM,0,0,,
2107,11/02/18 08:42:10 PM,0,0,,
2108,11/02/18 08:42:20 PM,0,0,,
2109,11/02/18 08:42:30 PM,0,0,,
2110,11/02/18 08:42:40 PM,0,0,,
2111,11/02/18 08:42:50 PM,0,0,,
2112,11/02/18 08:43:00 PM,0,0,,
2113,11/02/18 08:43:10 PM,0,0,,
2114,11/02/18 08:43:20 PM,0,0,,
2115,11/02/18 08:43:30 PM,0,0,,
2116,11/02/18 08:43:40 PM,0,0,,
2117,11/02/18 08:43:50 PM,0,0,,
2118,11/02/18 08:44:00 PM,0,0,,
2119,11/02/18 08:44:10 PM,0,0,,
2120,11/02/18 08:44:20 PM,0,0,,
2121,11/02/18 08:44:30 PM,0,0,,
2122,11/02/18 08:44:40 PM,0,0,,
2123,11/02/18 08:44:50 PM,0,0,,
2124,11/02/18 08:45:00 PM,0,0,,
2125,11/02/18 08:45:10 PM,0,0,,
2126,11/02/18 08:45:20 PM,0,0,,
2127,11/02/18 08:45:30 PM,0,0,,
2128,11/02/18 08:45:40 PM,0,0,,
2129,11/02/18 08:45:50 PM,0,0,,
2130,11/02/18 08:46:00 PM,0,0,,
2131,11/02/18 08:46:10 PM,0,0,,
2132,11/02/18 08:46:20 PM,0,0,,
2133,11/02/18 08:46:30 PM,0,0,,
2134,11/02/18 08:46:40 PM,0,0,,
2135,11/02/18 08:46:50 PM,0,0,,
2136,11/02/18 08:47:00 PM,0,0,,
2137,11/02/18 08:47:10 PM,0,0,,
2138,11/02/18 08:47:20 PM,0,0,,
2139,11/02/18 08:47:30 PM,0,0,,
2140,11/02/18 08:47:40 PM,0,0,,
2141,11/02/18 08:47:50 PM,0,0,,
2142,11/02/18 08:48:00 PM,0,0,,
2143,11/02/18 08:48:10 PM,0,0,,
2144,11/02/18 08:48:20 PM,0,0,,
2145,11/02/18 08:48:30 PM,0,0,,
2146,11/02/18 08:48:40 PM,0,0,,
2147,11/02/18 08:48:50 PM,0,0,,
2148,11/02/18 08:49:00 PM,0,0,,
2149,11/02/18 08:49:10 PM,0,0,,
2150,11/02/18 08:49:20 PM,0,0,,
2151,11/02/18 08:49:30 PM,0,0,,
2152,11/02/18 08:49:40 PM,0,0,,
2153,11/02/18 08:49:50 PM,0,0,,
2154,11/02/18 08:50:00 PM,0,0,,
2155,11/02/18 08:50:10 PM,0,0,,
2156,11/02/18 08:50:20 PM,0,0,,
2157,11/02/18 08:50:30 PM,0,0,,
2158,11/02/18 08:50:40 PM,0,0,,
2159,11/02/18 08:50:50 PM,0,0,,
2160,11/02/18 08:51:00 PM,0,0,,
2161,11/02/18 08:51:10 PM,0,0,,
2162,11/02/18 08:51:20 PM,0,0,,
2163,11/02/18 08:51:30 PM,0,0,,
2164,11/02/18 08:51:40 PM,0,0,,
2165,11/02/18 08:51:50 PM,0,0,,
2166,11/02/18 08:52:00 PM,0,0,,
2167,11/02/18 08:52:10 PM,0,0,,
2168,11/02/18 08:52:20 PM,0,0,,
2169,11/02/18 08:52:30 PM,0,0,,
2170,11/02/18 08:52:40 PM,0,0,,
2171,11/02/18 08:52:50 PM,0,0,,
2172,11/02/18 08:53:00 PM,0,0,,
2173,11/02/18 08:53:10 PM,0,0,,
2174,11/02/18 08:53:20 PM,0,0,,
2175,11/02/18 08:53:30 PM,0,0,,
2176,11/02/18 08:53:40 PM,0,0,,
2177,11/02/18 08:53:50 PM,0,0,,
2178,11/02/18 08:54:00 PM,0,0,,
2179,11/02/18 08:54:10 PM,0,0,,
2180,11/02/18 08:54:20 PM,0,0,,
2181,11/02/18 08:54:30 PM,0,0,,
2182,11/02/18 08:54:40 PM,0,0,,
2183,11/02/18 08:54:47 PM,,,,1.00
2184,11/02/18 08:54:50 PM,0,0,,
2185,11/02/18 08:55:00 PM,0,0,,
2186,11/02/18 08:55:10 PM,0,0,,
2187,11/02/18 08:55:20 PM,0,0,,
2188,11/02/18 08:55:30 PM,0,0,,
2189,11/02/18 08:55:40 PM,0,0,,
2190,11/02/18 08:55:45 PM,,,1.00,
2191,11/02/18 08:55:50 PM,0,0,,
2192,11/02/18 08:56:00 PM,0,0,,
2193,11/02/18 08:56:10 PM,0,0,,
2194,11/02/18 08:56:20 PM,0,0,,
2195,11/02/18 08:56:26 PM,,,0.00,
2196,11/02/18 08:56:29 PM,,,1.00,
2197,11/02/18 08:56:30 PM,0,0,,
2198,11/02/18 08:56:33 PM,,,1.00,1.00
2199,11/02/18 08:56:40 PM,0,0,,
2200,11/02/18 08:56:50 PM,0,0,,
2201,11/02/18 08:57:00 PM,0,0,,
2202,11/02/18 08:57:10 PM,0,0,,
2203,11/02/18 08:57:20 PM,0,0,,
2204,11/02/18 08:57:30 PM,0,0,,
2205,11/02/18 08:57:40 PM,0,0,,
2206,11/02/18 08:57:50 PM,0,0,,
2207,11/02/18 08:58:00 PM,0,0,,
2208,11/02/18 08:58:10 PM,0,0,,
2209,11/02/18 08:58:20 PM,0,0,,
2210,11/02/18 08:58:30 PM,0,0,,
2211,11/02/18 08:58:40 PM,0,0,,
2212,11/02/18 08:58:50 PM,0,0,,
2213,11/02/18 08:59:00 PM,0,0,,
2214,11/02/18 08:59:10 PM,0,0,,
2215,11/02/18 08:59:20 PM,0,0,,
2216,11/02/18 08:59:30 PM,0,0,,
2217,11/02/18 08:59:40 PM,0,0,,
2218,11/02/18 08:59:50 PM,0,0,,
