"Plot Title: 10959074"
"#","Date Time, GMT-07:00","Counts, # (LGR S/N: 10959074, SEN S/N: 10959074, LBL: Motion CH1)","Counts, # (LGR S/N: 10959074, SEN S/N: 10959074, LBL: Motion CH2)"
1891,11/02/18 08:23:40 PM,0,0
1892,11/02/18 08:23:50 PM,0,0
1893,11/02/18 08:24:00 PM,0,0
1894,11/02/18 08:24:10 PM,0,0
1895,11/02/18 08:24:20 PM,0,0
1896,11/02/18 08:24:30 PM,0,0
1897,11/02/18 08:24:40 PM,0,0
1898,11/02/18 08:24:50 PM,0,0
1899,11/02/18 08:25:00 PM,0,0
1900,11/02/18 08:25:10 PM,0,0
1901,11/02/18 08:25:20 PM,0,0
1902,11/02/18 08:25:30 PM,0,0
1903,11/02/18 08:25:40 PM,0,0
1904,11/02/18 08:25:50 PM,0,0
1905,11/02/18 08:26:00 PM,0,0
1906,11/02/18 08:26:10 PM,0,0
1907,11/02/18 08:26:20 PM,0,0
1908,11/02/18 08:26:30 PM,0,0
1909,11/02/18 08:26:40 PM,0,0
1910,11/02/18 08:26:50 PM,0,0
1911,11/02/18 08:27:00 PM,0,0
1912,11/02/18 08:27:10 PM,0,0
1913,11/02/18 08:27:20 PM,0,0
1914,11/02/18 08:27:30 PM,0,0
1915,11/02/18 08:27:40 PM,0,0
1916,11/02/18 08:27:50 PM,0,0
1917,11/02/18 08:28:00 PM,0,0
1918,11/02/18 08:28:10 PM,0,0
1919,11/02/18 08:28:20 PM,0,0
1920,11/02/18 08:28:30 PM,0,0
1921,11/02/18 08:28:40 PM,0,0
1922,11/02/18 08:28:50 PM,0,0
1923,11/02/18 08:29:00 PM,0,0
1924,11/02/18 08:29:10 PM,0,0
1925,11/02/18 08:29:20 PM,0,0
1926,11/02/18 08:29:30 PM,0,0
1927,11/02/18 08:29:40 PM,0,0
1928,11/02/18 08:29:50 PM,0,0
1929,11/02/18 08:30:00 PM,0,0
1930,11/02/18 08:30:10 PM,0,0
1931,11/02/18 08:30:20 PM,0,0
1932,11/02/18 08:30:30 PM,0,0
1933,11/02/18 08:30:40 PM,0,0
1934,11/02/18 08:30:50 PM,0,0
1935,11/02/18 08:31:00 PM,0,0
1936,11/02/18 08:31:10 PM,0,0
1937,11/02/18 08:31:20 PM,0,0
1938,11/02/18 08:31:30 PM,0,0
1939,11/02/18 08:31:40 PM,0,0
1940,11/02/18 08:31:50 PM,0,0
1941,11/02/18 08:32:00 PM,0,0
1942,11/02/18 08:32:10 PM,0,0
1943,11/02/18 08:32:20 PM,0,0
1944,11/02/18 08:32:30 PM,0,0
1945,11/02/18 08:32:40 PM,0,0
1946,11/02/18 08:32:50 PM,0,0
1947,11/02/18 08:33:00 PM,0,0
1948,11/02/18 08:33:10 PM,0,0
1949,11/02/18 08:33:20 PM,0,0
1950,11/02/18 08:33:30 PM,0,0
1951,11/02/18 08:33:40 PM,0,0
1952,11/02/18 08:33:50 PM,0,0
1953,11/02/18 08:34:00 PM,0,0
1954,11/02/18 08:34:10 PM,0,0
1955,11/02/18 08:34:20 PM,0,0
1956,11/02/18 08:34:30 PM,0,0
1957,11/02/18 08:34:40 PM,0,0
1958,11/02/18 08:34:50 PM,0,0
1959,11/02/18 08:35:00 PM,0,0
1960,11/02/18 08:35:10 PM,0,0
1961,11/02/18 08:35:20 PM,0,0
1962,11/02/18 08:35:30 PM,0,0
1963,11/02/18 08:35:40 PM,0,0
1964,11/02/18 08:35:50 PM,0,0
1965,11/02/18 08:36:00 PM,0,0
1966,11/02/18 08:36:10 PM,0,0
1967,11/02/18 08:36:20 PM,0,0
1968,11/02/18 08:36:30 PM,0,0
1969,11/02/18 08:36:40 PM,0,0
1970,11/02/18 08:36:50 PM,0,0
1971,11/02/18 08:37:00 PM,0,0
1972,11/02/18 08:37:10 PM,0,0
1973,11/02/18 08:37:20 PM,0,0
1974,11/02/18 08:37:30 PM,0,0
1975,11/02/18 08:37:40 PM,0,0
1976,11/02/18 08:37:50 PM,0,0
1977,11/02/18 08:38:00 PM,0,0
1978,11/02/18 08:38:10 PM,0,0
1979,11/02/18 08:38:20 PM,0,0
1980,11/02/18 08:38:30 PM,0,0
1981,11/02/18 08:38:40 PM,0,0
1982,11/02/18 08:38:50 PM,0,0
1983,11/02/18 08:39:00 PM,0,0
1984,11/02/18 08:39:10 PM,0,0
1985,11/02/18 08:39:20 PM,0,0
1986,11/02/18 08:39:30 PM,0,0
1987,11/02/18 08:39:40 PM,0,0
1988,11/02/18 08:39:50 PM,0,0
1989,11/02/18 08:40:00 PM,0,0
1990,11/02/18 08:40:10 PM,0,0
1991,11/02/18 08:40:20 PM,0,0
1992,11/02/18 08:40:30 PM,0,0
1993,11/02/18 08:40:40 PM,0,0
1994,11/02/18 08:40:50 PM,0,0
1995,11/02/18 08:41:00 PM,0,0
1996,11/02/18 08:41:10 PM,0,0
1997,11/02/18 08:41:20 PM,0,0
1998,11/02/18 08:41:30 PM,0,0
1999,11/02/18 08:41:40 PM,0,0
2000,11/02/18 08:41:50 PM,0,0
2001,11/02/18 08:42:00 PM,0,0
2002,11/02/18 08:42:10 PM,0,0
2003,11/02/18 08:42:20 PM,0,0
2004,11/02/18 08:42:30 PM,0,0
2005,11/02/18 08:42:40 PM,0,0
2006,11/02/18 08:42:50 PM,0,0
2007,11/02/18 08:43:00 PM,0,0
2008,11/02/18 08:43:10 PM,0,0
2009,11/02/18 08:43:20 PM,0,0
2010,11/02/18 08:43:30 PM,0,0
2011,11/02/18 08:43:40 PM,0,0
2012,11/02/18 08:43:50 PM,0,0
2013,11/02/18 08:44:00 PM,0,0
2014,11/02/18 08:44:10 PM,0,0
2015,11/02/18 08:44:20 PM,0,0
2016,11/02/18 08:44:30 PM,0,0
2017,11/02/18 08:44:40 PM,0,0
2018,11/02/18 08:44:50 PM,0,0
2019,11/02/18 08:45:00 PM,0,0
2020,11/02/18 08:45:10 PM,0,0
2021,11/02/18 08:45:20 PM,0,0
2022,11/02/18 08:45:30 PM,0,0
2023,11/02/18 08:45:40 PM,0,0
2024,11/02/18 08:45:50 PM,0,0
2025,11/02/18 08:46:00 PM,0,0
2026,11/02/18 08:46:10 PM,0,0
2027,11/02/18 08:46:20 PM,0,0
2028,11/02/18 08:46:30 PM,0,0
2029,11/02/18 08:46:40 PM,0,0
2030,11/02/18 08:46:50 PM,0,0
2031,11/02/18 08:47:00 PM,0,0
2032,11/02/18 08:47:10 PM,0,0
2033,11/02/18 08:47:20 PM,0,0
2034,11/02/18 08:47:30 PM,0,0
2035,11/02/18 08:47:40 PM,0,0
2036,11/02/18 08:47:50 PM,0,0
2037,11/02/18 08:48:00 PM,0,0
2038,11/02/18 08:48:10 PM,0,0
2039,11/02/18 08:48:20 PM,0,0
2040,11/02/18 08:48:30 PM,0,0
2041,11/02/18 08:48:40 PM,0,0
2042,11/02/18 08:48:50 PM,0,0
2043,11/02/18 08:49:00 PM,0,0
2044,11/02/18 08:49:10 PM,0,0
2045,11/02/18 08:49:20 PM,0,0
2046,11/02/18 08:49:30 PM,0,0
2047,11/02/18 08:49:40 PM,0,0
2048,11/02/18 08:49:50 PM,0,0
2049,11/02/18 08:50:00 PM,0,0
2050,11/02/18 08:50:10 PM,0,0
2051,11/02/18 08:50:20 PM,0,0
2052,11/02/18 08:50:30 PM,0,0
2053,11/02/18 08:50:40 PM,0,0
2054,11/02/18 08:50:50 PM,0,0
2055,11/02/18 08:51:00 PM,0,0
2056,11/02/18 08:51:10 PM,0,0
2057,11/02/18 08:51:20 PM,0,0
2058,11/02/18 08:51:30 PM,0,0
2059,11/02/18 08:51:40 PM,0,0
2060,11/02/18 08:51:50 PM,0,0
2061,11/02/18 08:52:00 PM,0,0
2062,11/02/18 08:52:10 PM,0,0
2063,11/02/18 08:52:20 PM,0,0
2064,11/02/18 08:52:30 PM,0,0
2065,11/02/18 08:52:40 PM,0,0
2066,11/02/18 08:52:50 PM,0,0
2067,11/02/18 08:53:00 PM,0,0
2068,11/02/18 08:53:10 PM,0,0
2069,11/02/18 08:53:20 PM,0,0
2070,11/02/18 08:53:30 PM,0,0
2071,11/02/18 08:53:40 PM,0,0
2072,11/02/18 08:53:50 PM,0,0
2073,11/02/18 08:54:00 PM,0,0
2074,11/02/18 08:54:10 PM,0,0
2075,11/02/18 08:54:20 PM,0,0
2076,11/02/18 08:54:30 PM,0,0
2077,11/02/18 08:54:40 PM,0,0
2078,11/02/18 08:54:50 PM,0,0
2079,11/02/18 08:55:00 PM,0,0
2080,11/02/18 08:55:10 PM,0,0
2081,11/02/18 08:55:20 PM,0,0
2082,11/02/18 08:55:30 PM,0,0
2083,11/02/18 08:55:40 PM,0,0
2084,11/02/18 08:55:50 PM,0,0
2085,11/02/18 08:56:00 PM,0,0
2086,11/02/18 08:56:10 PM,0,0
2087,11/02/18 08:56:20 PM,0,0
2088,11/02/18 08:56:30 PM,0,0
2089,11/02/18 08:56:40 PM,0,0
2090,11/02/18 08:56:50 PM,0,0
2091,11/02/18 08:57:00 PM,0,0
2092,11/02/18 08:57:10 PM,0,0
2093,11/02/18 08:57:20 PM,0,0
2094,11/02/18 08:57:30 PM,0,0
2095,11/02/18 08:57:40 PM,0,0
2096,11/02/18 08:57:50 PM,0,0
2097,11/02/18 08:58:00 PM,0,0
2098,11/02/18 08:58:10 PM,0,0
2099,11/02/18 08:58:20 PM,0,0
2100,11/02/18 08:58:30 PM,0,0
2101,11/02/18 08:58:40 PM,0,0
2102,11/02/18 08:58:50 PM,0,0
2103,11/02/18 08:59:00 PM,0,0
2104,11/02/18 08:59:10 PM,0,0
2105,11/02/18 08:59:20 PM,0,0
2106,11/02/18 08:59:30 PM,0,0
2107,11/02/18 08:59:40 PM,0,0
2108,11/02/18 08:59:50 PM,0,0
